text,label,check_lupa_spasi
kampanye di sulsel anies dijadwalkan menginap di rumah jk,Politik,False
keputusan pak ganjar pak mahfud untuk mengintensifkan kerjasama regional merupakan langkah strategis dalam menghadapi tantangan g3opolitik bersamasama dengan negaranegara tetangga,Pertahanan dan Keamanan,False
anies minta jokowi beri sanksi erick thohir usai terangterangan dukung 02 kita tunggu,Politik,False
ketika yang lain fokus ke bapak anies malah salah fokus ke anre gurutta guru besar pemimpin pondok pesantren ddi,Politik,False
dukungan kita semua untuk ganjar pranowo yang selalu konsisten dalam menjaga keamanan negara keputusannya untuk tidak membuka informasi mamat gunshop adalah langkah positif yang patut diapresiasi,Pertahanan dan Keamanan,False
inilah pidato anies baswedan yg jarang diviralkan benar pidato manusia waras seorang sosok negarawan yg berfihak kepada rakyat,Sosial Budaya,False
m7ojggvhfrurfyx75xvdzn40,Politik,False
miliki pengalaman yang lengkap ahy pak prabowo akan wujudkan pertahanan dan keamanan indonesia yang mumpuni saya percaya pak prabowo akan mengedepankan smart diplomatic agar indonesia bisa menjadi pemimpin di kawasan asia tenggara dan menjadi pemain yang diperhitungkan di dunia dan berbagai forum internasional agus harimurti yudhoyono ketua umum partai demokrat,Politik,False
membereskan tumpang tindih dimulai dari kepemimpinan yang memiliki komitmen yaitu presiden dan yang paling pas untuk menangani nya yaitu ganjar pranowo dan mahfud md,Politik,False
dengan kita bisa tunjukkan bahwa dukungan kita untuk ganjar pranowo dan mahfud md tak terbatas semua orang bisa ikutan,Politik,False
ayo bersamasama kita wujudkan persatuan dan kesatuan dengan memilih capres ganjar pranowo mahfud md di pilpres mendatang bersama jnkpdi23bd,Politik,False
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo,Pertahanan dan Keamanan,False
padahal kalian sendiri sudah bergabung duluan dengan para pelaku politik identitas untuk menjatuhkan ahok dalang yg mengerakkan kelompok 212 di pilkada dki 2017 perancang strategi turunkan ahok saran aja mas itcskubqkfvsomfw5pt8xo5zbz54p4ppnxgllrz5wvwhmkc8farp8wzppyrdo ngaca dulu sblm ngomongin orang lain kami pendukung ganjar sampai sekarang masih setia satu barisan dgn ahok tidak seperti kalian yg jualan nama ahok tapi satu barisan dgn kelompok yg sudah mendzolimi ahok dan lagian screenshot berita yg mas posting itu isinya cuma diskusi dgn koalisi masyarakat sipil coba cari di google sy lupa bukankah haikal hasan juga sudah satu barisan dgn kalian,Politik,True
ganjarmahfud sebagai caprescawapres nomor urut tiga menawarkan solusi inovatif dengan program petani bangga bertani untuk meningkatkan kesejahteraan petani di indonesia melalui inisiatif ini mereka berupaya memperkuat sektor pertanian dengan pendekatan yang memberikan dampak positif langsung kepada para petani,Ideologi,False
diretas pun tak goyah bukti berhasilnya pak mahufd menjaga kepercayaan publik epic ganjar bersama rakyat stop ekspor nikel pak lurah pdip bu hesti papua tidur,Politik,False
terima kasih kepada seluruh peserta yang sudah hadir di desak anies dan bertukar aspirasi dengan kami kemarin banyak yang kita bahas secara terbuka terkait isuisu kesehatan perempuan lingkungan hidup dan agraria langsung dengan para pelakunya dua sesi penuh aspirasi dan tukar pikiran yang insya allah akan membawa perubahan yang baik bagi indonesia ke depan semoga bisa kita wujudkan 14 februari nanti,Sosial Budaya,False
pak anies belum jadi presiden tapi perubahan sudah terlihat kebiasaan kampanye satu arah dengan gimik mulai diganti dengan ruang dialog yang substantif jika ini diteruskan berbahagialah untuk pendidikan politik indonesia sehatsehat pak mahfud,Politik,False
presiden jokowi diduga semakin gencar bermanuver untuk kepentingan prabowo gibran lebih berbahaya daripada kampanye terbuka baca selengkapnya di tempo digital premium,Politik,False
prabowo subianto,Sumber Daya Alam,False
tren mention di tiktok paslon aniescak imin menempati posisi paling atas dalam trend jumlah mention postingan di tiktok diikuti oleh prabowigibran dan ganjarmahfud md pada tanggal 2122 januari 2024 terjadi peningkatan jumlah mention karena event debat cawapres,Politik,False
ganjar adalah sosok pemimpin yang mampu m3nginspirasi kita semua untuk cinta alam ngobrol bar3ng ganjar,Politik,False
pencoblosan sebentar lagi dan masih membahas permasalahan yg kurang penting dan jika nanti anies kalah kadang saling menyalahkan dan kadang malah berdiam diri dan kabur,Sosial Budaya,False
setuju banget apa kata ketua tkn prabowigibran rosan roeslani musuh kita bukanlah aniesmuhaimin maupun ganjarmahfud tapi musuh kita adalah kemiskinan keterbelakangan dan halhal yang menghambat kemajuan bangsa karena dan,Politik,False
program kuliah gratis ganjarmahfud memberikan peluang nyata bagi prajurit tni dan polri untuk meraih prestasi,Politik,False
padahal itu topuksi bidang pertahanan keamanan jadi kemenhan ke mana,Pertahanan dan Keamanan,False
erick ungkap pertemuan jokowiprabowo bahas industri pertahanan cnn indonesia,Pertahanan dan Keamanan,False
anies salahnya dimana nyindir tanah prabowo kan ini masalah utama negri ini ketimpangan,Sosial Budaya,False
capres paslon no 03 ganjar pranowo prof mahfud md percaya ekonomi kita bisa lebih maju tumbuh mencapai 7,Ekonomi,False
ganjarmahfud memiliki 21 program khusus salah satunya fokus dalam menyejahterakan nelayan langkah awal yang dilakukan oleh ganjar adalah penghapusan kredit macet nelayan dan akan memodernisasi nelayan,Sumber Daya Alam,False
god bless indonesia plihan saya sante aja elektabilitas peserta pilpres 2024 hasilnya paslon prabowo gibran unggul dalam survei ini,Politik,False
cocok banget jadi istri prabowo pas banget tukang nyerang personal dan suka playing victim dan banyak kontroversi mantapppppppppppppppppppp,Politik,False
setuju sekali semua yakin cuma kitatetap pbowogbran yg membentuk kebijakan yang sesuai terhadap aspirasi generasi muda memastikanditps 02menang me2x5abwpgnmherl5x8euykquevawk0vbbwolgl,Politik,True
1500 warga minang jabodetabek jabar dan banten akan deklarasi dukung aniesmuhaimin,Politik,False
pak anies hari ini kampanye akbar di padang sumatera barat tepatnya di gor h agus salim kamis 25 januari 2024,Politik,False
ganjar mahfud membawa harapan besar untuk ekonomi digital indonesia mari bersamasama kita dukung mereka agar visi ini bisa diwujudkan dengan baik,Politik,False
surat terbuka capres ri harus totalitas dalam mendukung kemerdekaan palestina kepada yth calon presiden republik indonesia 2024 2029 di tempat dalam surat terbuka ini kami ingin mengingatkan kepada para capres agar jika terpilih dan ditakdirkan menjadi presiden republik indonesia untuk lima tahun mendatang bapak dapat melakukan upaya yang lebih terhadap palestina dan juga tegas kepada israel baik politik maupun ekonomi ketegasan ini sangat dibutuhkan ketika dunia arab semakin mesra dengan israel,Pertahanan dan Keamanan,False
acara desak anies dipindah timnas amin minta aparat netral,Ideologi,False
disaat anies dan ganjar kerjasama membully prabowo kalian tidak pernah bilang tidak ada etika dan gilanya tidak ada permintaan maaf namun disaat gibran mengetroll mahfud lalu kalian teriak2 tidak beretika padahal gibran sudah 2x minta maaf dan ucapkan terima kasih,Politik,False
gila sih ini pendukungnya prabowo cuman karena perbedaan dukungan politik sampe doxxing data anaknya pak anies yg gada hubungannya dengan pilpres serem bgt kalo orangorang begini diberikan kekuasaan tolong ditindak akun atas nama dibawah,Politik,False
ganjar pranowo mahfud md sosok capres ganjar bersama rakyat yang benerbener on point dukung terus biar makin keren nct wish,Politik,False
nah kamu prabowo ini clear ya penjelasan sandiaga jadi jangan anda terus menerus bilang anies tidak tahu balas budi kamu tahu tidak bowo andaipun kamu berjasa alangkah berdosa kamu mengungkit kebaikan yg sudah kamu berikan ke orang lain dulu juga kamu sindir jkw ktk jadi capres krn kamu dukung dia jadi gub dki,Politik,False
mas fadlimas fadli biar tidak cuma omon omon doang kalo emang punya,Sumber Daya Alam,False
terkesima dengan respon ganjar tentang persoalan selatan selatan dimana ia akan mengoptimalkan sda guna menciptakan lapangan pekerjaan lewat pemanfaatan sda disana misalnya teknologi baterai selain lapangan kerja nyatanya pemberdayaan itu juga mampu meningkatkan perekonomian indonesia menjadi besar,Sumber Daya Alam,False
ganjar pranowo menutup agenda safari politiknya di kabupaten batang jateng pada selasa 1612024 malam dg mengunjungi ndalem atau majelis gus abu khoir di klawen,Politik,False
pegiat media sosial ditangkap penyidik bareskrim karena memposting rekaman komunikasi jaksa dan pejabat forkopinda batubara yg mengarahkan para kepala desa mengkorupsi dana desa 50 untuk kegiatan memenangkan pasangan prabowo gibran mau jadi apa bangsa ini kebebasan sipil diinjakinjak oleh polri yang seharusnya menjaga kebebasan itu masyarakat pecinta demokrasi dihimbau jangan takut lawan otoritarian rejim himbauan kepada polri jangan mau dimanfaatkan,Politik,False
program ganjar pranowo pemimpin yang paham harga bahan pokok stabil untuk rakyat indonesia,Politik,False
ketua baswaslu ungkap sudah ada motif kecurangan di pilpres 2024,Politik,False
tenang aja pendukung anies baswedan bukan seperti pendukung sebelah yang minim gagasan dan di kamuflase dengan joget gemoy yang aslinya kesinggungan,Politik,False
mas sy juga china kristen bukan warga jkt tapi ikut mengikuti keramaian polarisasi ini sy temukan hingga kini hoax2 thd pak mis tuduhan korupsi anggaran menteri pendidikan yg sbtlnya justru sebaliknya menkeu bertindak atas laporan anies,Pertahanan dan Keamanan,False
respons tingginya animo masyarakat timnas amin bentuk satgas saksi untuk kawal suara aniesmuhaimin,Politik,False
politik rare banget punya capres yg backgroundnya sekaliber bapak sejak awal sudah netepin standar tinggi mulai dari visi misi kampanye desak anies debat capres website aminajadulu dll yang bener aja rugi dong kalau lepas,Politik,False
dari pernyataan manajemeny dugaan terkuat kenapa videotron kpop anies ditarik intimidasi rezim ada redaksi di luar kuasa kami kenapa rezim harus lakuin itu lokasi videotron luar biasa strategis yakni di jantung industri terbesar asia tenggara bekasi raya,Politik,False
skill komunikasi prabowo itu terbatas kalo tidak tembak bunuh ya culik jadi wajar kalo dalam debat si gemoy tidak memiliki imajinasi pilihan kata yang menarik wong bertauntaun kerjanya cuman ngasih perintah untuk melakukan kekerasan,Politik,False
gibran berterima kasih ke prabowo beliau patriot buka jalan bagi saya,Politik,False
kadang mikir gitu apalagi kalo yg buat menertibkan kayak rumah2 semipermanen di bantaran sungai kolong jembatan tapi kadang tidak terima juga kalo digusur buat proyek misal gusuran buat gedung atau mau bangu,Sosial Budaya,False
nelayan tak sendiri melawan kredit macet oleh karena itu ganjar pranowo mahfud md mari bersamasama kita berikan mereka kekuatan,Politik,False
kiki_daliyo ganjar pranowo ini cara dengan melestarikan dolanan tradisional 35fkswmxca hebat uang saku posyandu,Ideologi,False
btl itu tokoh persatuan persatuan para koruptor tidak senang tknnya suruh lapor umbar2an bukti kita,Politik,False
ini dia pemimpin yang punya visi jauh ke depan ganjar pranowo sambut kolaborasi dengan perguruan tinggi untuk program unggulan,Politik,False
wowo terimakasih pada hashim karena jadi penyelamat tapi rakyat tetap tolak capres penculik masbowogbran pilihankita asal bukan prabowo,Politik,False
mau dihina mau direndahkan dengan menjulurkan lidah rakyat yang berpendidikan semakin mencintai anies baswedan,Politik,False
rumah layak huni tanpa ribet paslon no 3 ganjar pranowo mahfud md luncurkan program rumah kita 10 juta keluarga bakal nyaman tinggal di rumah sendiri,Sosial Budaya,False
pada acara desak anies anies baswedan menekankan bahwa bantuan sosial bansos jangan pernah diklaim sebagai bantuan pribadi karena bansos dibeli dengan uang pajak yang diperoleh dari rakyat download di app store play store,Politik,False
alhamdulillah dukungan terus mengalir deklarasi pengusaha lampung dukung pasangan amin anies baswedan muhaimin iskandar,Politik,False
hari ini kapal rumah sakit kri dr radjiman wedyodiningrat992 akan berangkat ke mesir dan dilepas oleh menteri pertahanan indonesia bapak prabowo subianto,Pertahanan dan Keamanan,False
03 udahpasti pak ganjar pranowo prof mahfud md pemimpin yang dihormati adalah harapan kita untuk masa depan yang lebih baik,Politik,False
ratusan relawan projo sambut kedatangan gibran di purworejo,Politik,False
gam pasukan yang kompak bersama prabowo untuk meraih kemenangan kemajuan darijabar untukindonesia,Politik,False
wah parah nih politisasi agama oleh pendukung wan angin tidak bisa dibenarkan anies deserve better ter0risbaasyir dukungamin,Politik,False
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo,Pertahanan dan Keamanan,False
minggu spesial bisa menemani pak dan mas dalam debat keempat calon wakil presiden salut dengan mas gibran yang selalu memiliki gagasan untuk melanjutkan programprogram yang bisa memberikan manfaat besar generasi muda indonesia termasuk hilirisasi sumber daya alam dan juga ekonomi hijau oke gas,Sumber Daya Alam,False
program pasangan capres cawapres ganjar pranowo dan mahfud md tawarkan solusi pintar buat ekonomi desa yang lebih baik,Ekonomi,False
prabowo mengutamakan penguatan ekonomi pengelolaan sumber daya dan hilirisasi sehingga kekayaan dipergunakan untuk ke sejahteraan rakyat agar kita di segani dunia demikian beliau memuji kekuatan indonesia dimata dunia semasa kepemimpinan jokowi,Ekonomi,False
hanya prabowo gibran yang peduli dengan kesehatan masyarakat,Politik,False
jogetjoget menyenangkan tapi pemuda lebih membutuhkan programprogram yang memberikan solusi konkretseperti program dari ganjar pranowo,Politik,False
petani buruh nelayan guru pedagang pengusaha atau apapun profesinya yang mengharapkan ketenangan bernegara serta biaya hidup murah ojo lali pilih nomor siji 1 anies muhaimin,Politik,False
puaspuasin menyampaikan kritik di masamasa pemilu ini sebab kalau prabowo yang presiden segala bentuk kritik dapat dengan bebas dimaknai sebagai penghinaan negara jangan bilang mustahil karena epitomenya makin mencolok harihari ini,Politik,False
didukung santri muda tkn jamin dana abadi pesantren terwujud di tangan prabowo gibran,Ideologi,False
kenapa anies baswedan mendadak mesra dengan pdip dan hormati megawati,Politik,False
